Sr. No.,Market Name,Fruit/Crop,Fruit/Crop Variety,Date/Time,Price (per quintal)
,F&V Mandi Narwal,Cherry,other-medium,2015-06-30,8000.0
,F&V Mandi Narwal,Cherry,other-medium,2015-06-28,9000.0
,F&V Mandi Narwal,Cherry,other-medium,2015-06-25,7500.0
,F&V Mandi Narwal,Cherry,other-medium,2015-06-24,9000.0
,F&V Mandi Narwal,Cherry,other-medium,2015-06-23,9500.0
,F&V Mandi Narwal,Cherry,other-medium,2015-06-22,9500.0
,F&V Mandi Narwal,Cherry,other-medium,2015-06-19,9000.0
,F&V Mandi Narwal,Cherry,other-medium,2015-06-18,9000.0
,F&V Mandi Narwal,Cherry,other-medium,2015-06-17,5000.0
,F&V Mandi Narwal,Cherry,other-medium,2015-06-16,6500.0
,F&V Mandi Narwal,Cherry,other-medium,2015-06-15,7000.0
,F&V Mandi Narwal,Cherry,other-medium,2015-06-14,7000.0
,F&V Mandi Narwal,Cherry,other-medium,2015-06-12,6000.0
,F&V Mandi Narwal,Cherry,other-medium,2015-06-10,7000.0
,F&V Mandi Narwal,Cherry,other-medium,2015-06-09,7000.0
,F&V Mandi Narwal,Cherry,other-medium,2015-06-08,5000.0
,F&V Mandi Narwal,Cherry,other-medium,2015-06-07,6000.0
,F&V Mandi Narwal,Cherry,other-medium,2015-06-03,5000.0
,F&V Mandi Narwal,Cherry,other-medium,2015-06-01,7000.0
,F&V Mandi Narwal,Cherry,other-medium,2015-05-31,7000.0
,F&V Mandi Narwal,Cherry,other-medium,2015-05-29,5500.0
,F&V Mandi Narwal,Cherry,other-medium,2015-05-28,8500.0
,F&V Mandi Narwal,Cherry,other-medium,2015-05-27,8000.0
,F&V Mandi Narwal,Cherry,other-medium,2015-05-26,8000.0
,F&V Mandi Narwal,Cherry,other-medium,2015-05-25,6500.0
,F&V Mandi Narwal,Cherry,other-medium,2015-05-24,5000.0
,F&V Mandi Narwal,Cherry,other-medium,2015-05-22,6000.0
,F&V Mandi Narwal,Cherry,other-medium,2015-05-21,8000.0
,F&V Mandi Narwal,Cherry,other-medium,2015-05-20,8000.0
,F&V Mandi Narwal,Cherry,other-medium,2015-05-18,8000.0
,F&V Mandi Narwal,Cherry,other-medium,2014-07-23,12500.0
,F&V Mandi Narwal,Cherry,other-medium,2014-07-18,12500.0
,F&V Mandi Narwal,Cherry,other-medium,2014-07-17,11000.0
,F&V Mandi Narwal,Cherry,other-medium,2014-07-16,11000.0
,F&V Mandi Narwal,Cherry,other-medium,2014-07-15,11000.0
,F&V Mandi Narwal,Cherry,other-medium,2014-07-14,11000.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2014-07-14,11000.0
,F&V Mandi Narwal,Cherry,other-medium,2014-07-13,11000.0
,F&V Mandi Narwal,Cherry,other-medium,2014-07-11,11000.0
,F&V Mandi Narwal,Cherry,other-medium,2014-07-09,12000.0
,F&V Mandi Narwal,Cherry,other-medium,2014-07-08,9500.0
,F&V Mandi Narwal,Cherry,other-medium,2014-07-07,11000.0
,F&V Mandi Narwal,Cherry,other-medium,2014-07-06,10500.0
,F&V Mandi Narwal,Cherry,other-medium,2014-07-03,10500.0
,F&V Mandi Narwal,Cherry,other-medium,2014-07-02,10500.0
,F&V Mandi Narwal,Cherry,other-medium,2014-07-01,10000.0
,F&V Mandi Narwal,Cherry,other-medium,2014-06-30,11500.0
,F&V Mandi Narwal,Cherry,other-medium,2014-06-29,11500.0
,F&V Mandi Narwal,Cherry,other-medium,2014-06-27,11000.0
,F&V Mandi Narwal,Cherry,other-medium,2014-06-26,10000.0
,F&V Mandi Narwal,Cherry,other-medium,2014-06-25,12500.0
,F&V Mandi Narwal,Cherry,other-medium,2014-06-24,10500.0
,F&V Mandi Narwal,Cherry,other-medium,2014-06-23,10000.0
,F&V Mandi Narwal,Cherry,other-medium,2014-06-22,12000.0
,F&V Mandi Narwal,Cherry,other-medium,2014-06-20,10500.0
,F&V Mandi Narwal,Cherry,other-medium,2014-06-19,10000.0
,F&V Mandi Narwal,Cherry,other-medium,2014-06-16,6500.0
,F&V Mandi Narwal,Cherry,other-medium,2014-06-15,9000.0
,F&V Mandi Narwal,Cherry,other-medium,2014-06-13,11500.0
,F&V Mandi Narwal,Cherry,other-medium,2014-06-12,12500.0
,F&V Mandi Narwal,Cherry,other-medium,2014-06-11,12500.0
,F&V Mandi Narwal,Cherry,other-medium,2014-06-10,11500.0
,F & V Market Parimpora Srinagar,Cherry,other-small,2014-06-10,0.0
,F&V Mandi Narwal,Cherry,other-medium,2014-06-09,11500.0
,F&V Mandi Narwal,Cherry,other-medium,2014-06-08,11250.0
,F&V Mandi Narwal,Cherry,other-medium,2014-06-06,4500.0
,F&V Mandi Narwal,Cherry,other-medium,2014-06-05,7500.0
,F&V Mandi Narwal,Cherry,other-medium,2013-07-11,7500.0
,F&V Mandi Narwal,Cherry,other-medium,2013-07-10,7500.0
,F&V Mandi Narwal,Cherry,other-medium,2013-07-08,8250.0
,F&V Mandi Narwal,Cherry,other-medium,2013-07-07,4250.0
,F&V Mandi Narwal,Cherry,other-medium,2013-07-05,9500.0
,F&V Mandi Narwal,Cherry,other-medium,2013-07-03,3750.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2013-07-02,8500.0
,F&V Mandi Narwal,Cherry,other-medium,2013-07-02,5500.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2013-07-01,6500.0
,F&V Mandi Narwal,Cherry,other-medium,2013-07-01,5500.0
,F&V Mandi Narwal,Cherry,other-medium,2013-06-28,4750.0
,F&V Mandi Narwal,Cherry,other-medium,2013-06-27,4750.0
,F&V Mandi Narwal,Cherry,other-medium,2013-06-26,3750.0
,F&V Mandi Narwal,Cherry,other-medium,2013-06-25,4250.0
,F&V Mandi Narwal,Cherry,other-medium,2013-06-24,5250.0
,F&V Mandi Narwal,Cherry,other-medium,2013-06-23,5250.0
,F&V Mandi Narwal,Cherry,other-medium,2013-06-21,4250.0
,F&V Mandi Narwal,Cherry,other-medium,2013-06-20,4100.0
,F&V Mandi Narwal,Cherry,other-medium,2013-06-19,4750.0
,F&V Mandi Narwal,Cherry,other-medium,2013-06-18,4250.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2013-06-17,0.0
,F & V Market Parimpora Srinagar,Cherry,other-small,2013-06-17,0.0
,F&V Mandi Narwal,Cherry,other-medium,2013-06-17,4250.0
,F & V Market Parimpora Srinagar,Cherry,other-large,2013-06-17,0.0
,F&V Mandi Narwal,Cherry,other-medium,2013-06-16,4250.0
,F&V Mandi Narwal,Cherry,other-medium,2013-06-14,4250.0
,F&V Mandi Narwal,Cherry,other-medium,2013-06-13,4250.0
,F&V Mandi Narwal,Cherry,other-medium,2013-06-12,5250.0
,F & V Market Parimpora Srinagar,Cherry,other-small,2013-06-11,0.0
,F & V Market Parimpora Srinagar,Cherry,other-large,2013-06-11,0.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2013-06-11,0.0
,F&V Mandi Narwal,Cherry,other-medium,2013-06-11,5250.0
,F&V Mandi Narwal,Cherry,other-medium,2013-06-10,6750.0
,F&V Mandi Narwal,Cherry,other-medium,2013-06-09,4250.0
,F&V Mandi Narwal,Cherry,other-medium,2013-06-07,6250.0
,F&V Mandi Narwal,Cherry,other-medium,2013-06-05,4750.0
,F & V Market Parimpora Srinagar,Cherry,other-large,2013-06-03,0.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2013-06-03,0.0
,F&V Mandi Narwal,Cherry,other-medium,2013-06-03,4000.0
,F & V Market Parimpora Srinagar,Cherry,other-small,2013-06-03,0.0
,F&V Mandi Narwal,Cherry,other-medium,2013-06-02,4500.0
,F & V Market Parimpora Srinagar,Cherry,other-large,2013-06-02,0.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2013-06-02,0.0
,F & V Market Parimpora Srinagar,Cherry,other-small,2013-06-02,0.0
,F&V Mandi Narwal,Cherry,other-medium,2013-05-31,3750.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2013-05-30,7500.0
,F&V Mandi Narwal,Cherry,other-medium,2013-05-30,4250.0
,F & V Market Parimpora Srinagar,Cherry,other-small,2013-05-30,3750.0
,F&V Mandi Narwal,Cherry,other-medium,2013-05-29,4250.0
,F & V Market Parimpora Srinagar,Cherry,other-small,2013-05-29,4500.0
,F&V Mandi Narwal,Cherry,other-medium,2013-05-28,5000.0
,F&V Mandi Narwal,Cherry,other-medium,2013-05-27,4250.0
,F&V Mandi Narwal,Cherry,other-medium,2013-05-26,4250.0
,F&V Mandi Narwal,Cherry,other-medium,2013-05-24,4250.0
,F&V Mandi Narwal,Cherry,other-medium,2013-05-23,4100.0
,F&V Mandi Narwal,Cherry,other-medium,2013-05-22,4250.0
,F&V Mandi Narwal,Cherry,other-medium,2013-05-21,3750.0
,F&V Mandi Narwal,Cherry,other-medium,2013-05-20,4250.0
,F&V Mandi Narwal,Cherry,other-medium,2013-05-19,4250.0
,F&V Mandi Narwal,Cherry,other-medium,2013-05-17,4250.0
,F&V Mandi Narwal,Cherry,other-medium,2013-05-16,4500.0
,F&V Mandi Narwal,Cherry,other-medium,2013-05-15,14500.0
,F&V Mandi Narwal,Cherry,other-medium,2013-05-14,14500.0
,F&V Mandi Narwal,Cherry,other-medium,2013-05-13,11000.0
,F&V Mandi Narwal,Cherry,other-medium,2013-05-10,11000.0
,F&V Mandi Narwal,Cherry,other-medium,2013-05-09,12500.0
,F&V Mandi Narwal,Cherry,other-medium,2012-07-06,17500.0
,F&V Mandi Narwal,Cherry,other-medium,2012-07-05,17500.0
,F&V Mandi Narwal,Cherry,other-medium,2012-07-03,12500.0
,F&V Mandi Narwal,Cherry,other-medium,2012-07-02,12000.0
,F&V Mandi Narwal,Cherry,other-medium,2010-06-28,6500.0
,F&V Mandi Narwal,Cherry,other-medium,2010-06-27,8500.0
,F&V Mandi Narwal,Cherry,other-medium,2010-06-25,8500.0
,F&V Mandi Narwal,Cherry,other-medium,2010-06-24,8500.0
,F&V Mandi Narwal,Cherry,other-medium,2010-06-23,6500.0
,F&V Mandi Narwal,Cherry,other-medium,2010-06-22,5500.0
,F&V Mandi Narwal,Cherry,other-medium,2010-06-21,5500.0
,F&V Mandi Narwal,Cherry,other-medium,2010-06-20,6000.0
,F&V Mandi Narwal,Cherry,other-medium,2010-06-17,6000.0
,F&V Mandi Narwal,Cherry,other-medium,2010-06-16,6500.0
,F&V Mandi Narwal,Cherry,other-medium,2010-06-15,6500.0
,F&V Mandi Narwal,Cherry,other-medium,2010-06-13,10500.0
,F&V Mandi Narwal,Cherry,other-medium,2010-06-11,11000.0
,F&V Mandi Narwal,Cherry,other-medium,2010-06-10,9000.0
,F&V Mandi Narwal,Cherry,other-medium,2010-06-09,9000.0
,F&V Mandi Narwal,Cherry,other-medium,2010-06-08,4000.0
,F&V Mandi Narwal,Cherry,other-medium,2010-06-07,4000.0
,F&V Mandi Narwal,Cherry,other-medium,2010-06-06,5500.0
,"F&V Market Pachaar, Pulwama",Cherry,other-medium,2009-08-21,10000.0
,"F&V Market Pachaar, Pulwama",Cherry,other-medium,2009-08-20,10000.0
,"F&V Market Pachaar, Pulwama",Cherry,other-medium,2009-08-19,10000.0
,"F&V Market Pachaar, Pulwama",Cherry,other-medium,2009-08-18,10000.0
,"F&V Market Pachaar, Pulwama",Cherry,other-medium,2009-08-17,10000.0
,"F&V Market Pachaar, Pulwama",Cherry,other-medium,2009-08-16,10000.0
,"F&V Market Pachaar, Pulwama",Cherry,other-medium,2009-08-12,10000.0
,"F&V Market Pachaar, Pulwama",Cherry,other-medium,2009-08-11,10000.0
,"F&V Market Pachaar, Pulwama",Cherry,other-medium,2009-08-10,10000.0
,"F&V Market Pachaar, Pulwama",Cherry,other-medium,2009-08-09,10000.0
,"F&V Market Pachaar, Pulwama",Cherry,other-medium,2009-08-07,10000.0
,"F&V Market Pachaar, Pulwama",Cherry,other-medium,2009-08-06,10000.0
,"F&V Market Pachaar, Pulwama",Cherry,other-medium,2009-08-05,10000.0
,"F&V Market Pachaar, Pulwama",Cherry,other-medium,2009-08-04,10000.0
,"F&V Market Pachaar, Pulwama",Cherry,other-medium,2009-08-03,10000.0
,"F&V Market Pachaar, Pulwama",Cherry,other-medium,2009-08-02,10000.0
,"F&V Market Pachaar, Pulwama",Cherry,other-medium,2009-07-31,10000.0
,"F&V Market Pachaar, Pulwama",Cherry,other-medium,2009-07-30,10000.0
,"F&V Market Pachaar, Pulwama",Cherry,other-medium,2009-07-29,10000.0
,"F&V Market Pachaar, Pulwama",Cherry,other-medium,2009-07-28,10000.0
,"F&V Market Pachaar, Pulwama",Cherry,other-medium,2009-07-27,10000.0
,"F&V Market Pachaar, Pulwama",Cherry,other-medium,2009-07-26,10000.0
,"F&V Market Pachaar, Pulwama",Cherry,other-medium,2009-07-22,10000.0
,"F&V Market Pachaar, Pulwama",Cherry,other-medium,2009-07-21,10000.0
,"F&V Market Pachaar, Pulwama",Cherry,other-medium,2009-07-19,10000.0
,F&V Mandi Narwal,Cherry,other-medium,2009-07-17,10000.0
,"F&V Market Pachaar, Pulwama",Cherry,other-medium,2009-07-17,10000.0
,"F&V Market Pachaar, Pulwama",Cherry,other-medium,2009-07-16,10000.0
,F&V Mandi Narwal,Cherry,other-medium,2009-07-16,10000.0
,F&V Mandi Narwal,Cherry,other-medium,2009-07-15,9500.0
,"F&V Market Pachaar, Pulwama",Cherry,other-medium,2009-07-15,10000.0
,"F&V Market Pachaar, Pulwama",Cherry,other-medium,2009-07-14,10000.0
,F&V Mandi Narwal,Cherry,other-medium,2009-07-14,9500.0
,"F&V Market Pachaar, Pulwama",Cherry,other-medium,2009-07-13,10000.0
,F&V Mandi Narwal,Cherry,other-medium,2009-07-13,10000.0
,F & V Market Parimpora Srinagar,Cherry,other-large,2009-07-10,11000.0
,F&V Mandi Narwal,Cherry,other-medium,2009-07-10,9500.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2009-07-10,6500.0
,F&V Mandi Narwal,Cherry,other-medium,2009-07-09,9000.0
,F&V Mandi Narwal,Cherry,other-medium,2009-07-08,6000.0
,F & V Market Parimpora Srinagar,Cherry,other-large,2009-07-08,11000.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2009-07-08,6500.0
,F&V Mandi Narwal,Cherry,other-medium,2009-07-07,6000.0
,F & V Market Parimpora Srinagar,Cherry,other-large,2009-07-06,12500.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2009-07-06,10750.0
,F & V Market Parimpora Srinagar,Cherry,other-small,2009-07-06,5500.0
,F&V Mandi Narwal,Cherry,other-medium,2009-07-06,6000.0
,F&V Mandi Narwal,Cherry,other-medium,2009-07-05,6000.0
,F & V Market Parimpora Srinagar,Cherry,other-large,2009-07-05,12000.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2009-07-05,8500.0
,F & V Market Parimpora Srinagar,Cherry,other-small,2009-07-05,4500.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2009-07-03,10000.0
,F&V Mandi Narwal,Cherry,other-medium,2009-07-03,6000.0
,F & V Market Parimpora Srinagar,Cherry,other-large,2009-07-03,11000.0
,F & V Market Parimpora Srinagar,Cherry,other-small,2009-07-03,6000.0
,F&V Mandi Narwal,Cherry,other-medium,2009-07-02,6000.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2009-07-02,7500.0
,F & V Market Parimpora Srinagar,Cherry,other-large,2009-07-02,9500.0
,F & V Market Parimpora Srinagar,Cherry,other-small,2009-07-02,4500.0
,F & V Market Parimpora Srinagar,Cherry,other-small,2009-07-01,4500.0
,F & V Market Parimpora Srinagar,Cherry,other-large,2009-07-01,9500.0
,F&V Mandi Narwal,Cherry,other-medium,2009-07-01,6000.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2009-07-01,7000.0
,F&V Mandi Narwal,Cherry,other-medium,2009-06-30,7000.0
,F&V Mandi Narwal,Cherry,other-medium,2009-06-29,9500.0
,F&V Mandi Narwal,Cherry,other-medium,2009-06-28,9500.0
,F&V Mandi Narwal,Cherry,other-medium,2009-06-26,8000.0
,F & V Market Parimpora Srinagar,Cherry,other-large,2009-06-26,12500.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2009-06-26,9500.0
,F & V Market Parimpora Srinagar,Cherry,other-small,2009-06-26,4500.0
,F&V Mandi Narwal,Cherry,other-medium,2009-06-25,8500.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2009-06-24,7000.0
,F & V Market Parimpora Srinagar,Cherry,other-large,2009-06-24,10500.0
,F&V Mandi Narwal,Cherry,other-medium,2009-06-23,8000.0
,F & V Market Parimpora Srinagar,Cherry,other-large,2009-06-23,10000.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2009-06-23,7000.0
,F&V Mandi Narwal,Cherry,other-medium,2009-06-22,8000.0
,F & V Market Parimpora Srinagar,Cherry,other-large,2009-06-22,10000.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2009-06-22,7000.0
,F & V Mandi Sopore,Cherry,other-medium,2009-06-22,6000.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2009-06-21,6000.0
,F & V Mandi Sopore,Cherry,other-medium,2009-06-21,6500.0
,F & V Market Parimpora Srinagar,Cherry,other-large,2009-06-21,8000.0
,F&V Mandi Narwal,Cherry,other-medium,2009-06-21,8000.0
,F & V Market Parimpora Srinagar,Cherry,other-large,2009-06-19,9500.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2009-06-19,6500.0
,F&V Mandi Narwal,Cherry,other-medium,2009-06-19,8500.0
,F & V Mandi Sopore,Cherry,other-medium,2009-06-19,5500.0
,F & V Market Parimpora Srinagar,Cherry,other-large,2009-06-18,9500.0
,F & V Mandi Sopore,Cherry,other-medium,2009-06-18,5500.0
,F&V Mandi Narwal,Cherry,other-medium,2009-06-18,10000.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2009-06-18,6500.0
,F & V Market Parimpora Srinagar,Cherry,other-large,2009-06-17,10000.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2009-06-17,5500.0
,F & V Mandi Sopore,Cherry,other-medium,2009-06-17,9000.0
,F & V Mandi Sopore,Cherry,other-medium,2009-06-16,750.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2009-06-16,800.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2009-06-15,950.0
,F & V Mandi Sopore,Cherry,other-medium,2009-06-15,650.0
,F&V Mandi Narwal,Cherry,other-medium,2009-06-14,7000.0
,F & V Mandi Sopore,Cherry,other-medium,2009-06-12,5500.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2009-06-12,5000.0
,F&V Mandi Narwal,Cherry,other-medium,2009-06-12,5500.0
,F&V Mandi Narwal,Cherry,other-medium,2009-06-11,5500.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2009-06-10,5500.0
,F&V Mandi Narwal,Cherry,other-medium,2009-06-10,5500.0
,F & V Mandi Sopore,Cherry,other-medium,2009-06-10,5500.0
,F&V Mandi Narwal,Cherry,other-medium,2009-06-09,5500.0
,F&V Mandi Narwal,Cherry,other-medium,2009-06-08,6500.0
,F&V Mandi Narwal,Cherry,other-medium,2009-06-07,5500.0
,F&V Mandi Narwal,Cherry,other-medium,2009-06-05,5500.0
,F&V Mandi Narwal,Cherry,other-medium,2009-06-04,6000.0
,F&V Mandi Narwal,Cherry,other-medium,2009-06-03,6000.0
,F&V Mandi Narwal,Cherry,other-medium,2009-06-02,5500.0
,F&V Mandi Narwal,Cherry,other-medium,2009-06-01,5500.0
,F&V Mandi Narwal,Cherry,other-medium,2009-05-31,5500.0
,F&V Mandi Narwal,Cherry,other-medium,2009-05-29,6000.0
,F & V Market Parimpora Srinagar,Cherry,other-medium,2009-05-28,1650.0
,F&V Mandi Narwal,Cherry,other-medium,2009-05-28,6000.0
,F&V Mandi Narwal,Cherry,other-medium,2009-05-27,6000.0
,F & V Mandi Sopore,Cherry,other-small,2009-05-27,2100.0
,F&V Mandi Narwal,Cherry,other-medium,2009-05-26,6000.0
,F&V Mandi Narwal,Cherry,other-medium,2009-05-25,5000.0
,F&V Mandi Narwal,Cherry,other-medium,2009-05-24,5000.0
,F&V Mandi Narwal,Cherry,other-medium,2009-05-22,5000.0
,F&V Mandi Narwal,Cherry,other-medium,2009-05-21,7000.0
,F&V Mandi Narwal,Cherry,other-medium,2009-05-20,7500.0
,F&V Mandi Narwal,Cherry,other-medium,2009-05-19,7500.0
,F&V Mandi Narwal,Cherry,other-medium,2008-07-10,7000.0
,F&V Mandi Narwal,Cherry,other-medium,2008-07-09,7000.0
,Delhi Mandi,Cherry,other-small,2008-07-08,5000.0
,F&V Mandi Narwal,Cherry,other-medium,2008-07-08,7500.0
,Delhi Mandi,Cherry,other-small,2008-07-07,5000.0
,Delhi Mandi,Cherry,other-small,2008-07-06,5000.0
,Delhi Mandi,Cherry,other-small,2008-07-04,5000.0
,Delhi Mandi,Cherry,other-small,2008-07-03,5000.0
,Delhi Mandi,Cherry,other-small,2008-07-02,5000.0
,Delhi Mandi,Cherry,other-small,2008-07-01,6000.0
,Delhi Mandi,Cherry,other-small,2008-06-30,6000.0
,Delhi Mandi,Cherry,other-small,2008-06-29,5000.0
,Delhi Mandi,Cherry,other-small,2008-06-27,4500.0
,F&V Mandi Narwal,Cherry,other-medium,2008-06-26,9000.0
,Delhi Mandi,Cherry,other-small,2008-06-26,4500.0
,Delhi Mandi,Cherry,other-small,2008-06-25,4500.0
,F&V Mandi Narwal,Cherry,other-medium,2008-06-24,5000.0
,Delhi Mandi,Cherry,other-small,2008-06-24,4500.0
,Delhi Mandi,Cherry,other-small,2008-06-23,5500.0
,F&V Mandi Narwal,Cherry,other-medium,2008-06-23,7500.0
,Delhi Mandi,Cherry,other-small,2008-06-22,4500.0
,F&V Mandi Narwal,Cherry,other-medium,2008-06-22,7500.0
,Delhi Mandi,Cherry,other-small,2008-06-20,4500.0
,F&V Mandi Narwal,Cherry,other-medium,2008-06-20,8000.0
,Delhi Mandi,Cherry,other-small,2008-06-19,4500.0
,Delhi Mandi,Cherry,other-small,2008-06-18,6000.0
,F&V Mandi Narwal,Cherry,other-medium,2008-06-17,7000.0
,Delhi Mandi,Cherry,other-small,2008-06-17,6000.0
,F&V Mandi Narwal,Cherry,other-medium,2008-06-16,7500.0
,Delhi Mandi,Cherry,other-small,2008-06-16,6000.0
,Delhi Mandi,Cherry,other-small,2008-06-15,7000.0
,F&V Mandi Narwal,Cherry,other-medium,2008-06-15,7500.0
,F&V Mandi Narwal,Cherry,other-medium,2008-06-13,8000.0
,Delhi Mandi,Cherry,other-small,2008-06-13,6000.0
,F&V Mandi Narwal,Cherry,other-medium,2008-06-12,8000.0
,Delhi Mandi,Cherry,other-small,2008-06-12,8000.0
,F&V Mandi Narwal,Cherry,other-medium,2008-06-11,9250.0
,F&V Mandi Narwal,Cherry,other-medium,2008-06-10,9000.0
,F&V Mandi Narwal,Cherry,other-medium,2008-06-09,9250.0
,F&V Mandi Narwal,Cherry,other-medium,2008-06-06,9000.0
,Delhi Mandi,Cherry,other-small,2008-06-05,10000.0
,F&V Mandi Narwal,Cherry,other-medium,2008-06-04,9000.0
,Delhi Mandi,Cherry,other-small,2008-06-04,10000.0
,F&V Mandi Narwal,Cherry,other-medium,2008-06-03,5000.0
,Delhi Mandi,Cherry,other-small,2008-06-03,10000.0
,Delhi Mandi,Cherry,other-small,2008-06-02,10000.0
,F&V Mandi Narwal,Cherry,other-medium,2008-05-30,7500.0
,F&V Mandi Narwal,Cherry,other-medium,2008-05-29,5500.0
,F&V Mandi Narwal,Cherry,other-medium,2008-05-28,5000.0
,F&V Mandi Narwal,Cherry,other-medium,2008-05-27,5500.0
,F&V Mandi Narwal,Cherry,other-medium,2008-05-22,5000.0
,F&V Mandi Narwal,Cherry,other-medium,2008-05-21,5000.0
,F&V Mandi Narwal,Cherry,other-medium,2008-05-20,4750.0
,F&V Mandi Narwal,Cherry,other-medium,2008-05-19,1450.0
,F&V Mandi Narwal,Cherry,other-medium,2008-05-16,6000.0
,F&V Mandi Narwal,Cherry,other-medium,2008-05-15,7000.0
,F&V Mandi Narwal,Cherry,other-medium,2008-05-13,6000.0
,F&V Mandi Narwal,Cherry,other-medium,2008-05-12,7500.0
,F&V Mandi Narwal,Cherry,other-medium,2008-05-11,6250.0
,F&V Mandi Narwal,Cherry,other-medium,2008-05-09,6000.0
,F&V Mandi Narwal,Cherry,other-medium,2007-07-08,3500.0
,F&V Mandi Narwal,Cherry,other-medium,2007-07-06,3500.0
,Delhi Mandi,Cherry,other-large,2007-07-06,5500.0
,Delhi Mandi,Cherry,other-medium,2007-07-06,4200.0
,Delhi Mandi,Cherry,other-small,2007-07-06,3500.0
,F&V Mandi Narwal,Cherry,other-medium,2007-07-05,3500.0
,Delhi Mandi,Cherry,other-small,2007-07-04,5000.0
,F&V Mandi Narwal,Cherry,other-medium,2007-07-03,3100.0
,F&V Mandi Narwal,Cherry,other-medium,2007-07-02,3500.0
,Delhi Mandi,Cherry,other-small,2007-07-01,3700.0
,F&V Mandi Narwal,Cherry,other-medium,2007-07-01,4000.0
,F&V Mandi Narwal,Cherry,other-medium,2007-06-29,4500.0
,F&V Mandi Narwal,Cherry,other-medium,2007-06-28,5000.0
,Delhi Mandi,Cherry,other-small,2007-06-28,5000.0
,Delhi Mandi,Cherry,other-medium,2007-06-26,5000.0
,F&V Mandi Narwal,Cherry,other-medium,2007-06-26,5000.0
,F&V Mandi Narwal,Cherry,other-medium,2007-06-25,4500.0
,Delhi Mandi,Cherry,other-small,2007-06-25,4500.0
,Delhi Mandi,Cherry,other-small,2007-06-24,5000.0
,F&V Mandi Narwal,Cherry,other-medium,2007-06-22,3950.0
,Delhi Mandi,Cherry,other-small,2007-06-22,4500.0
,Delhi Mandi,Cherry,other-small,2007-06-21,5500.0
,F&V Mandi Narwal,Cherry,other-medium,2007-06-21,3750.0
,Delhi Mandi,Cherry,other-small,2007-06-20,5500.0
,F&V Mandi Narwal,Cherry,other-medium,2007-06-20,3750.0
,F&V Mandi Narwal,Cherry,other-medium,2007-06-19,4000.0
,Delhi Mandi,Cherry,other-small,2007-06-19,5500.0
,Delhi Mandi,Cherry,other-small,2007-06-18,5000.0
,F&V Mandi Narwal,Cherry,other-medium,2007-06-18,4000.0
,Delhi Mandi,Cherry,other-large,2007-06-18,6000.0
,F&V Mandi Narwal,Cherry,other-medium,2007-06-17,4000.0
,Delhi Mandi,Cherry,other-small,2007-06-15,5000.0
,F&V Mandi Narwal,Cherry,other-medium,2007-06-15,4500.0
,Delhi Mandi,Cherry,other-small,2007-06-14,5500.0
,F&V Mandi Narwal,Cherry,other-medium,2007-06-14,4000.0
,Delhi Mandi,Cherry,other-small,2007-06-13,3750.0
,F&V Mandi Narwal,Cherry,other-medium,2007-06-13,5000.0
,Delhi Mandi,Cherry,other-large,2007-06-13,5700.0
,F&V Mandi Narwal,Cherry,other-medium,2007-06-12,5000.0
,Delhi Mandi,Cherry,other-small,2007-06-12,3750.0
,Delhi Mandi,Cherry,other-large,2007-06-12,5500.0
,"F&V Market Pachaar, Pulwama",Cherry,other-medium,2007-06-11,2750.0
,F&V Mandi Narwal,Cherry,other-medium,2007-06-11,5500.0
,Delhi Mandi,Cherry,other-small,2007-06-10,3000.0
,F&V Mandi Narwal,Cherry,other-medium,2007-06-10,5500.0
,Delhi Mandi,Cherry,other-large,2007-06-08,5025.0
,F&V Mandi Narwal,Cherry,other-medium,2007-06-08,5500.0
,Delhi Mandi,Cherry,other-small,2007-06-08,3550.0
,Delhi Mandi,Cherry,other-small,2007-06-07,3850.0
,Delhi Mandi,Cherry,other-large,2007-06-07,5200.0
